iter	RMSE
125	0.004510660847
126	0.004499976758
127	0.004492054409
128	0.004482814876
129	0.004475271795
130	0.004467847008
131	0.004460070424
132	0.004451159908
133	0.004442725862
134	0.004433142323
135	0.00442543103
136	0.004418476548
137	0.004409735284
138	0.004400986956
139	0.004394090368
140	0.004386912707
141	0.004380445669
142	0.004373722203
143	0.004366019661
144	0.004357983335
145	0.004350611822
146	0.00434256069
147	0.00433278781
148	0.004325781623
149	0.004318203182
150	0.004309751441
151	0.004302219145
152	0.004293763667
153	0.004288423938
154	0.004281852112
155	0.004275703106
156	0.00426937614
157	0.004263746451
158	0.004256839762
159	0.004248689805
160	0.004241874428
161	0.004236087113
162	0.004228570117
163	0.004223074502
164	0.004215956657
165	0.004210430933
166	0.004201696051
167	0.004197013789
168	0.004190907519
169	0.004186367446
170	0.004180601679
171	0.004173575969
172	0.004168108037
173	0.004159893856
174	0.004155435516
175	0.004149338339
176	0.004144171195
177	0.004138454743
178	0.004131657029
179	0.004126838816
180	0.00411947953
181	0.004113666223
182	0.00410744795
183	0.004103049484
184	0.004096447932
185	0.004091354344
186	0.004087178571
187	0.004081407788
188	0.004075291419
189	0.004071267893
190	0.00406410013
191	0.004058111911
192	0.004053667611
193	0.004048798439
194	0.00404345566
195	0.004037847982
196	0.00403110045
197	0.004026438143
198	0.004022970836
199	0.004019579392
200	0.004015000285
201	0.004008356799
202	0.004004639383
203	0.004000475793
204	0.003996958702
205	0.003990077132
206	0.003985522399
207	0.003980834633
208	0.00397600845
209	0.003971790127
210	0.003966999953
211	0.00396145068
212	0.003957171326
213	0.003952317485
214	0.00394771547
215	0.003942483854
216	0.003936917458
217	0.003932371191
218	0.003928716443
219	0.003923516175
220	0.003918621379
221	0.003911692746
222	0.003906119048
223	0.003900451976
224	0.003897384825
225	0.003891943113
226	0.003885216384
227	0.00388031109
228	0.003875993844
229	0.003870108089
230	0.003864284375
231	0.003858773181
232	0.003853204906
233	0.003849442782
234	0.00384626147
235	0.003841660087
236	0.003839519883
237	0.003836382101
238	0.003832926359
239	0.003827665685
240	0.00382282865
241	0.003817364145
242	0.003812059031
243	0.003808862658
244	0.003805824131
245	0.003802535452
246	0.003799971425
247	0.003795112351
248	0.003790692539
249	0.003785089421
250	0.003780728389
251	0.003776403174
252	0.003774237714
253	0.003770240888
254	0.003766624044
255	0.003764108399
256	0.003760376918
257	0.003756937975
258	0.003754972561
259	0.003752741623
260	0.003749952603
261	0.003744866069
262	0.003740572604
263	0.00373789043
264	0.003732176262
265	0.00372972305
266	0.003726552105
267	0.003721652399
268	0.003716890859
269	0.003711620265
270	0.003707689214
271	0.003703958298
272	0.003700500082
273	0.003696411147
274	0.00369250764
275	0.003689255264
276	0.003682893971
277	0.003678423873
278	0.003674391135
279	0.00367015672
280	0.003668296789
281	0.003664491253
282	0.003659890619
283	0.003657269595
284	0.003652213838
285	0.003647604096
286	0.003645594276
287	0.003642713056
288	0.003639859046
289	0.003637961262
290	0.003633842955
291	0.003631361894
292	0.00362633332
293	0.003624136956
294	0.003621972507
295	0.003618896297
296	0.003616416854
297	0.003612612068
298	0.00361008955
299	0.003605898829
300	0.003601944034
301	0.003598452414
302	0.00359670825
303	0.003593578152
304	0.003590758607
305	0.003587107345
306	0.003583576683
307	0.003579713629
308	0.003577765153
309	0.003575391128
310	0.00357366872
311	0.003571528643
312	0.003569426273
313	0.003566117113
314	0.003563447796
315	0.003560753462
316	0.003558923455
317	0.003556493391
318	0.003553740998
319	0.00355153217
320	0.003548624982
321	0.003546307553
322	0.003543333832
323	0.003540279396
324	0.003538870043
325	0.003537107029
326	0.003532054356
327	0.003529857436
328	0.003528543578
329	0.003526959887
330	0.003523962336
331	0.003519942975
332	0.003517596364
333	0.003515499318
334	0.003512765598
335	0.003508924491
336	0.003506084963
337	0.003503072753
338	0.003499852268
339	0.003496529391
340	0.003492072987
341	0.003490950409
342	0.003488953353
343	0.003487674352
344	0.003484622758
345	0.003481535026
346	0.003478079698
347	0.003476444769
348	0.003475027058
349	0.003473663963
350	0.003472389234
351	0.003470961667
352	0.003467292241
353	0.003466051463
354	0.003462060221
355	0.003460326964
356	0.003455566596
357	0.003452466009
358	0.003449670456
359	0.003447537432
360	0.003446029595
361	0.00344403929
362	0.003441871262
363	0.00344022522
364	0.003438291032
365	0.003433500976
366	0.003432384399
367	0.003428727393
368	0.003425489054
369	0.003423781207
370	0.003422575582
371	0.003421265273
372	0.003420266463
373	0.003415569305
374	0.003411647396
375	0.00340996133
376	0.003409763208
377	0.003407816385
378	0.003406406005
379	0.003405421679
380	0.003403975578
381	0.003402271392
382	0.003401191301
383	0.003398085281
384	0.003396322914
385	0.003393379323
386	0.003389572286
387	0.003387556312
388	0.003384329574
389	0.003383153152
390	0.00338214762
391	0.00337927289
392	0.003377559635
393	0.00337591502
394	0.003374633717
395	0.003373426971
396	0.003371907326
397	0.003370785922
398	0.003369152823
399	0.003366355618
400	0.003364472262
401	0.003363213747
402	0.003361817274
403	0.003360063978
404	0.003359799996
405	0.00335903937
406	0.00335705596
407	0.003355886723
408	0.003352139306
409	0.003350022739
410	0.003348984572
411	0.003347343712
412	0.003346416389
413	0.003344002539
414	0.003341122222
415	0.003338607516
416	0.003337226101
417	0.003335798425
418	0.003334628983
419	0.003334086386
420	0.003331668357
421	0.003330651875
422	0.003327458378
423	0.003325106345
424	0.003323679851
425	0.003322428045
426	0.00332067616
427	0.003319362965
428	0.003316692633
429	0.003313984691
430	0.003310964914
431	0.003308176323
432	0.003307006386
433	0.003305622382
434	0.003304430183
435	0.003303137831
436	0.003299463259
437	0.003298120084
438	0.003297085574
439	0.00329570811
440	0.003294980342
441	0.003292416261
442	0.00329147451
443	0.003290514246
444	0.003288802716
445	0.003288146283
446	0.003286385197
447	0.003283802759
448	0.003282924476
449	0.003280785903
450	0.003279760731
451	0.003278461691
452	0.003276025299
453	0.003274341844
454	0.003271634133
455	0.003270926993
456	0.003269726713
457	0.003268685285
458	0.003267354572
459	0.003265593043
460	0.003265236277
461	0.003261340213
462	0.003260521362
463	0.003257446758
464	0.003256007213
465	0.003252826322
466	0.003250498791
467	0.00324810961
468	0.003247414139
469	0.003246756169
470	0.003245503476
471	0.00324381561
472	0.003242839736
473	0.003241925716
474	0.003240389801
475	0.003239988647
476	0.003239170131
477	0.003238023628
478	0.003236524256
479	0.003235639535
480	0.003235531793
481	0.003233380216
482	0.003231640222
483	0.003228594623
484	0.003225850876
485	0.003224148453
486	0.003222922752
487	0.003222095694
488	0.003221137462
489	0.003219313588
490	0.00321722708
491	0.00321433346
492	0.003213856851
493	0.003212381651
494	0.003211178465
495	0.003209719285
496	0.003208770809
497	0.003208116874
498	0.003207393791
499	0.003206120577
500	0.003203011528
501	0.003200483036
502	0.003198589136
503	0.003196640997
504	0.003196508233
505	0.003195347651
506	0.003194676162
507	0.003194552765
508	0.003193139705
509	0.003189870551
510	0.00318969972
511	0.003188685937
512	0.003185617823
513	0.003184575856
514	0.003181408624
515	0.003180671028
516	0.003179906396
517	0.003178006021
518	0.003176333116
519	0.003176004516
520	0.003175234453
521	0.003174622805
522	0.003171535653
523	0.00317080561
524	0.003170084889
525	0.003167925327
526	0.003167775211
527	0.003167161155
528	0.00316435876
529	0.003163157223
530	0.003160655278
531	0.00315917554
532	0.003157904891
533	0.003156652472
534	0.003155533015
535	0.003154671545
536	0.00315290118
537	0.003152096594
538	0.003150912902
539	0.003150767123
540	0.003149160772
541	0.003149011694
542	0.003146806359
543	0.003146213998
544	0.003145394033
545	0.003145013514
546	0.003144519236
547	0.003144371307
548	0.003143221738
549	0.003140397656
550	0.003139049551
551	0.003137618025
552	0.003136941137
553	0.003135730847
554	0.003132341636
555	0.003129676582
556	0.00312804668
557	0.003125647012
558	0.00312496945
559	0.003123797975
560	0.003123692017
561	0.003120455004
562	0.003119643789
563	0.003117846412
564	0.003115969726
565	0.003115165495
566	0.003114448091
567	0.003113027991
568	0.003110942289
569	0.003110831835
570	0.003108960984
571	0.003108857882
572	0.003107914244
573	0.00310766993
574	0.003106605752
575	0.003104561948
576	0.003103601901
577	0.003102981183
578	0.00310263338
579	0.003102145993
580	0.003102041301
581	0.003100337081
582	0.003100053635
583	0.003098688525
584	0.003098562165
585	0.003098170515
586	0.003095627255
587	0.003092753606
588	0.00309131626
589	0.003090173893
590	0.003089804498
591	0.003089128173
592	0.003086901422
593	0.003086222029
594	0.003083022029
595	0.003080762522
596	0.00308023462
597	0.003079615993
598	0.003077715963
599	0.003074750339
600	0.003073664278
601	0.00307127937
602	0.003069333274
603	0.003068997047
604	0.003066104812
605	0.003063572542
606	0.003063382697
607	0.003062969618
608	0.003061772861
609	0.003060636468
610	0.003059530589
611	0.003056174621
612	0.003054897904
613	0.003054821081
614	0.00305262641
615	0.003051116489
616	0.00304978506
617	0.003048408183
618	0.003046563672
619	0.003045778994
620	0.003045583477
621	0.003045468638
622	0.003045015833
623	0.003044804934
624	0.003043131264
625	0.003042683843
626	0.003041256216
627	0.003040785431
628	0.003040093695
629	0.003039275881
630	0.003036351557
631	0.003033966011
632	0.003033347979
633	0.003032980187
634	0.003032191962
635	0.003030069271
636	0.003028789097
637	0.003028697736
638	0.00302806686
639	0.003027144573
640	0.00302698549
641	0.003026826325
642	0.003026733909
643	0.00302423997
644	0.003023938237
645	0.003023469941
646	0.003023056729
647	0.003020035685
648	0.003017993249
649	0.003015651266
650	0.003015540092
651	0.003014725742
652	0.003013291624
653	0.003012374929
654	0.003011983308
655	0.00300850305
656	0.003007737941
657	0.003005835974
658	0.003004433823
659	0.00300387876
660	0.00300234812
661	0.002999574193
662	0.002998967369
663	0.002997657072
664	0.002994609538
665	0.002994508987
666	0.00299274307
667	0.002991829459
668	0.002991351621
669	0.002988672849
670	0.002987749192
671	0.002987379173
672	0.002984046137
673	0.002983876119
674	0.002982535578
675	0.002981196791
676	0.002980107339
677	0.00297914823
678	0.002976987775
679	0.002976052254
680	0.002975983462
681	0.002973561841
682	0.002973241885
683	0.002970899763
684	0.00296929051
685	0.002967919493
686	0.002967323093
687	0.002965880756
688	0.00296503914
689	0.002963035635
690	0.002962316878
691	0.002959728302
692	0.002957117968
693	0.002956815472
694	0.002956027054
695	0.002955516664
696	0.002953079055
697	0.002952483602
698	0.002951993353
699	0.002951618952
700	0.00295027265
701	0.002948876835
702	0.002947228969
703	0.002945396129
704	0.002945150959
705	0.002944396414
706	0.002942301929
707	0.002939332473
708	0.002936548603
709	0.002934828081
710	0.00293394772
711	0.002931707847
712	0.002930624719
713	0.002929890563
714	0.002928474901
715	0.002926895874
716	0.002926507187
717	0.002924580023
718	0.002923339097
719	0.002922707816
720	0.002922100332
721	0.002921389886
722	0.002920904441
723	0.002919970618
724	0.002919527323
725	0.002919077959
726	0.002918404732
727	0.002918111964
728	0.00291623289
729	0.00291407016
730	0.002912736797
731	0.002910878376
732	0.002909970377
733	0.002908137477
734	0.002907163959
735	0.002906091802
736	0.002905688321
737	0.002904857234
738	0.002904355543
739	0.002903133141
740	0.0029018552
741	0.002900884149
742	0.002900183082
743	0.002899458444
744	0.002898276723
745	0.002897535912
746	0.002895197816
747	0.002894859056
748	0.002894361139
749	0.002892572269
750	0.002891736263
751	0.002890532142
752	0.002889741874
753	0.002888429051
754	0.002887685644
755	0.00288709589
756	0.002886580172
757	0.002884112037
758	0.002881497037
759	0.002880209256
760	0.002879607052
761	0.002879357733
762	0.002878956233
763	0.002878544299
764	0.002876496134
765	0.002876024961
766	0.002874678955
767	0.002874626493
768	0.002873053725
769	0.002871857789
770	0.00287038478
771	0.002869244997
772	0.002868354892
773	0.002868292886
774	0.002866928132
775	0.002865071713
776	0.002864047544
777	0.002863366046
778	0.002863288687
779	0.002862696495
780	0.002862189011
781	0.002860703359
782	0.002859255264
783	0.002858711929
784	0.002857141193
785	0.002856924297
786	0.002856701213
787	0.002855996435
788	0.002854789441
789	0.00285426789
790	0.002852097389
791	0.002851529511
792	0.00285102912
793	0.002850559012
794	0.002849799328
795	0.002847217212
796	0.002846732715
797	0.002844697182
798	0.002844567686
799	0.002843811287
800	0.002843586612
801	0.002843435728
802	0.002843000652
803	0.002840969425
804	0.002839386056
805	0.002839045127
806	0.002837426401
807	0.002835536398
808	0.002834816495
809	0.002834183582
810	0.002833523449
811	0.002832637623
812	0.00283040005
813	0.002827519245
814	0.002825282381
815	0.002824836381
816	0.002823837106
817	0.002823766728
818	0.002823699511
819	0.002820736665
820	0.002819369257
821	0.00281851765
822	0.002817212827
823	0.002814968362
824	0.002814880976
825	0.002813611593
826	0.002812019358
827	0.00281169608
828	0.002811076962
829	0.002808339687
830	0.002805819582
831	0.002805427316
832	0.002803184907
833	0.002802736162
834	0.002802028354
835	0.002801214219
836	0.002800729163
837	0.002799988496
838	0.002797815024
839	0.002796178512
840	0.002793796116
841	0.002792392115
842	0.002792032839
843	0.002791003746
844	0.002790716587
845	0.002790159488
846	0.002788441232
847	0.00278716998
848	0.002786520302
849	0.002785123377
850	0.002784514755
851	0.00278312164
852	0.002782318618
853	0.002782264432
854	0.002780830202
855	0.002780772428
856	0.002778343546
857	0.002777860064
858	0.00277780226
859	0.002775183842
860	0.002772554068
861	0.002771440977
862	0.002770719372
863	0.002770127811
864	0.002767574448
865	0.002765805674
866	0.00276520711
867	0.002763974794
868	0.002763450517
869	0.002763134999
870	0.002761883979
871	0.002760252967
872	0.002759835095
873	0.002759268101
874	0.002759211421
875	0.002757341105
876	0.002754851178
877	0.002752975997
878	0.002752174337
879	0.002750158237
880	0.002747711246
881	0.002747643775
882	0.002746598263
883	0.002745541542
884	0.0027454823
885	0.002743722744
886	0.002742596501
887	0.002741579648
888	0.002740478806
889	0.002739613926
890	0.002737683333
891	0.002736316729
892	0.002736257179
893	0.002735201608
894	0.002733879011
895	0.00273345122
896	0.002731913725
897	0.002730569976
898	0.002730506228
899	0.002729942089
900	0.002729792362
901	0.002728098284
902	0.002727645615
903	0.002726437539
904	0.002725783554
905	0.002725716321
906	0.002724795679
907	0.002724219168
908	0.002723757824
909	0.002723264242
910	0.002723194152
911	0.002723109764
912	0.002722901902
913	0.002722314349
914	0.002721373271
915	0.002721094926
916	0.002720421279
917	0.002718305178
918	0.002717539292
919	0.002717028679
920	0.002716846304
921	0.002716608508
922	0.002715829127
923	0.002714649901
924	0.00271265321
925	0.002712085375
926	0.002710371072
927	0.002708798094
928	0.002708083457
929	0.00270801744
930	0.00270664138
931	0.002705381914
932	0.002705171457
933	0.002702351984
934	0.002701578106
935	0.002700053588
936	0.002700001446
937	0.002699840842
938	0.002698472709
939	0.002697749047
940	0.002695577564
941	0.002695505473
942	0.00269394985
943	0.002692310606
944	0.002691287649
945	0.002690922752
946	0.002688503193
947	0.002688023481
948	0.002687955184
949	0.002687891549
950	0.002687218022
951	0.002685831773
952	0.002685767323
953	0.002685712886
954	0.002685151191
955	0.002683540016
956	0.002682098585
957	0.002681080896
958	0.002679592222
959	0.002679012515
960	0.002676973135
961	0.002676103281
962	0.002674126553
963	0.002673086175
964	0.002672390625
965	0.002671461627
966	0.002670805151
967	0.002670353563
968	0.002669902545
969	0.002668463583
970	0.00266758337
971	0.002666359515
972	0.002666300596
973	0.00266439612
974	0.002664227053
975	0.002663448282
976	0.002663389243
977	0.002661957102
978	0.002660740776
979	0.002660675098
980	0.002659983481
981	0.002659921844
982	0.002658086655
983	0.002657494114
984	0.002655855659
985	0.002655794762
986	0.002655153154
987	0.00265260608
988	0.002652434914
989	0.002651513509
990	0.002651454208
991	0.002651255086
992	0.002649515938
993	0.002648936488
994	0.002648880376
995	0.002646912553
996	0.002646857561
997	0.002646792472
998	0.002645630799
999	0.002645431351
1000	0.002644794594
1001	0.002644734693
1002	0.00264429534
1003	0.002643909145
1004	0.002642281231
1005	0.002640752581
1006	0.002639058783
1007	0.002638599505
1008	0.002637151668
1009	0.00263630392
1010	0.002634016656
1011	0.002631936289
1012	0.002631874811
1013	0.002631818073
1014	0.002631384322
1015	0.002629966727
1016	0.002628916336
1017	0.002627246553
1018	0.002627190729
1019	0.002627135229
1020	0.002625799311
1021	0.002624470036
1022	0.002623906133
1023	0.002623215322
1024	0.002621940449
1025	0.002619658866
1026	0.002619227764
1027	0.002619172624
1028	0.002618508248
1029	0.002617618256
1030	0.002615796302
1031	0.002614938779
1032	0.002613455198
1033	0.002612384761
1034	0.002610745619
1035	0.002609771285
1036	0.002609064642
1037	0.002607776537
1038	0.002606564819
1039	0.002605848385
1040	0.002604225507
1041	0.002604163695
1042	0.002602117231
1043	0.002600997034
1044	0.002600177765
1045	0.002600123207
1046	0.002599533878
1047	0.002599469176
1048	0.002599022814
1049	0.002598549138
1050	0.002597230654
1051	0.002595990876
1052	0.002595934308
1053	0.002595064714
1054	0.002594682992
1055	0.002594551175
1056	0.00259380918
1057	0.002592895012
1058	0.002591947362
1059	0.002590864721
1060	0.002589280819
1061	0.002588804153
1062	0.002587957468
1063	0.002585528686
1064	0.002584785461
1065	0.00258379987
1066	0.002583132795
1067	0.00258308098
1068	0.002582569238
1069	0.002581971239
1070	0.002581050757
1071	0.002580213811
1072	0.00257974492
1073	0.002577769394
1074	0.002577272993
1075	0.002575901263
1076	0.002574848531
1077	0.002574794012
1078	0.002574284305
1079	0.002572912746
1080	0.00257285856
1081	0.002572117445
1082	0.002570896455
1083	0.002569755986
1084	0.002569702279
1085	0.002569328264
1086	0.002568981371
1087	0.002568086808
1088	0.002566835268
1089	0.002565416207
1090	0.002564660482
1091	0.002564134143
1092	0.00256308448
1093	0.002562664403
1094	0.002562611497
1095	0.002560440371
1096	0.002559410995
1097	0.002559050571
1098	0.002558487416
1099	0.002558437022
1100	0.002558388843
1101	0.002557383675
1102	0.002555627532
1103	0.002555068617
1104	0.002553772845
1105	0.002551762841
1106	0.002550962214
1107	0.002550449777
1108	0.002549661535
1109	0.002548888926
1110	0.00254883739
1111	0.00254805802
1112	0.002547395013
1113	0.00254644821
1114	0.002545382391
1115	0.002545333417
1116	0.00254528271
1117	0.002545232279
1118	0.002544039515
1119	0.002543596602
1120	0.002542098703
1121	0.002540836635
1122	0.00253962545
1123	0.002539054621
1124	0.002538045943
1125	0.002535943186
1126	0.002534799966
1127	0.002533125123
1128	0.002532339851
1129	0.002531065056
1130	0.002530350477
1131	0.002528253488
1132	0.002527238396
1133	0.002527188168
1134	0.002526897423
1135	0.002526410248
1136	0.002524888334
1137	0.002523913706
1138	0.002522565034
1139	0.002522516492
1140	0.002521888488
1141	0.00252127293
1142	0.002520805934
1143	0.00251938424
1144	0.002517866546
1145	0.002516836004
1146	0.002516786666
1147	0.002516032312
1148	0.00251441403
1149	0.002512782813
1150	0.002511862996
1151	0.002511185389
1152	0.002509429436
1153	0.002509380346
1154	0.002508916398
1155	0.002507244045
1156	0.002506824228
1157	0.00250677578
1158	0.002505785612
1159	0.002505389634
1160	0.002504906257
1161	0.002503396836
1162	0.002501362959
1163	0.002499653884
1164	0.002498970956
1165	0.00249892292
1166	0.002497934146
1167	0.00249761068
1168	0.00249697414
1169	0.002496338186
1170	0.002495334379
1171	0.002494694051
1172	0.002494281424
1173	0.00249307108
1174	0.002492529823
1175	0.002490681454
1176	0.002490636516
1177	0.00249007373
1178	0.002489558436
1179	0.002488927361
1180	0.002488265297
1181	0.002486867456
1182	0.002486458055
1183	0.002484677893
1184	0.00248417698
1185	0.002483605511
1186	0.002482042204
1187	0.002481195284
1188	0.002479487184
1189	0.002477793089
1190	0.002475548501
1191	0.002474238425
1192	0.002473290719
1193	0.002472819488
1194	0.002472297795
1195	0.002470240799
1196	0.002470194039
1197	0.002469522632
1198	0.002469132778
1199	0.002468096556
1200	0.00246725293
1201	0.002466508945
1202	0.002466462705
1203	0.00246590501
1204	0.002464548278
1205	0.002463569903
1206	0.002463016887
1207	0.002462554002
1208	0.002462508094
1209	0.002461575519
1210	0.002460478913
1211	0.002460434502
1212	0.002459865005
1213	0.002459178001
1214	0.002458412916
1215	0.002458089085
1216	0.002457183881
1217	0.002456242252
1218	0.002456041863
1219	0.0024555514
1220	0.002454911642
1221	0.002454401539
1222	0.002453361057
1223	0.002452243219
1224	0.002450066983
1225	0.002449648824
1226	0.002448877044
1227	0.002448376251
1228	0.00244792057
1229	0.002447039692
1230	0.002446135575
1231	0.002446091301
1232	0.002445446365
1233	0.002443952766
1234	0.002443520059
1235	0.002442021471
1236	0.002440452838
1237	0.002438946639
1238	0.002438404996
1239	0.002437857339
1240	0.002437814618
1241	0.00243713712
1242	0.002436251156
1243	0.002434444758
1244	0.002432945834
1245	0.002431989122
1246	0.002431946081
1247	0.002429893355
1248	0.002429849818
1249	0.002428568381
1250	0.002427987596
1251	0.002427430693
1252	0.002426065097
1253	0.002425565534
1254	0.002425151396
1255	0.002425110401
1256	0.002423834171
1257	0.002423415841
1258	0.002423191545
1259	0.002422771164
1260	0.002421807244
1261	0.002421456325
1262	0.002421413657
1263	0.002420554412
1264	0.002420143197
1265	0.002419444512
1266	0.002418975419
1267	0.002417157061
1268	0.002416909918
1269	0.002415800946
1270	0.002414892057
1271	0.002413871974
1272	0.002413393492
1273	0.002411544498
1274	0.002410307788
1275	0.002409733401
1276	0.002408000418
1277	0.002407959776
1278	0.002407130283
1279	0.002405938414
1280	0.002404893508
1281	0.002404490018
1282	0.002404185056
1283	0.002402174635
1284	0.002401157672
1285	0.002400394213
1286	0.002400181381
1287	0.002399777489
1288	0.002398605296
1289	0.002397286822
1290	0.002395966431
1291	0.002395342278
1292	0.002394867634
1293	0.002394259639
1294	0.002393049746
1295	0.002392225443
1296	0.002390940852
1297	0.002389643763
1298	0.002389604524
1299	0.002389180332
1300	0.002388389696
1301	0.002387716247
1302	0.002387033186
1303	0.002386675851
1304	0.002385982657
1305	0.002385075938
1306	0.002385034908
1307	0.002384455347
1308	0.002383182741
1309	0.002382571705
1310	0.002382255759
1311	0.002381894229
1312	0.002381076168
1313	0.00237980542
1314	0.002378157856
1315	0.002377713827
1316	0.002376738735
1317	0.00237603609
1318	0.002374075011
1319	0.002374033933
1320	0.002371958713
1321	0.002371506074
1322	0.002369637887
1323	0.002369597373
1324	0.00236930962
1325	0.002368764691
1326	0.002368724431
1327	0.002367815063
1328	0.002366873705
1329	0.002366833292
1330	0.002366155162
1331	0.002365459655
1332	0.002363625929
1333	0.002362521865
1334	0.002361798852
1335	0.002361072571
1336	0.002360627247
1337	0.002360044161
1338	0.002359560094
1339	0.002358977255
1340	0.002358938907
1341	0.002358713952
1342	0.00235817535
1343	0.002356936906
1344	0.0023562111
1345	0.002355022668
1346	0.002354601361
1347	0.002353834345
1348	0.002352930427
1349	0.002351986185
1350	0.002351492845
1351	0.002350691019
1352	0.00234909293
1353	0.002348107965
1354	0.002347584763
1355	0.002347350449
1356	0.002345532529
1357	0.002345493398
1358	0.002344754397
1359	0.002344387549
1360	0.002344022919
1361	0.002343984026
1362	0.002343475254
1363	0.002342944504
1364	0.002341690577
1365	0.002341651753
1366	0.002340680288
1367	0.002340174613
1368	0.002339360312
1369	0.00233882838
1370	0.002338789664
1371	0.002337836316
1372	0.002336434704
1373	0.002335867494
1374	0.00233548116
1375	0.002335311719
1376	0.002334819131
1377	0.002333337349
1378	0.00233241625
1379	0.002331486047
1380	0.002331169334
1381	0.002330630924
1382	0.002330273683
1383	0.002329804969
1384	0.002329182833
1385	0.002328973095
1386	0.002327981361
1387	0.002327013583
1388	0.002325573737
1389	0.002325129901
1390	0.00232451665
1391	0.002324480827
1392	0.002323985853
1393	0.00232394843
1394	0.002323167166
1395	0.002322639013
1396	0.002321959599
1397	0.002321300414
1398	0.002320507178
1399	0.002319536538
1400	0.002318323384
1401	0.002317778358
1402	0.002317233141
1403	0.002316366027
1404	0.002315582321
1405	0.002315147096
1406	0.002313439347
1407	0.002311758378
1408	0.002311327302
1409	0.002310406623
1410	0.002309119359
1411	0.002308655815
1412	0.002308001544
1413	0.002307964268
1414	0.002307283168
1415	0.002306527267
1416	0.002305779993
1417	0.002305445696
1418	0.002305046087
1419	0.002303864581
1420	0.002303522596
1421	0.002303096681
1422	0.002302567493
1423	0.002302075388
1424	0.002301617576
1425	0.002300974058
1426	0.002299712661
1427	0.002298202976
1428	0.002298168253
1429	0.002297919354
1430	0.002297244508
1431	0.00229652321
1432	0.002296243889
1433	0.00229526417
1434	0.00229457305
1435	0.002294189621
1436	0.002293400893
1437	0.002292741788
1438	0.002291458004
1439	0.002290712537
1440	0.002290143627
1441	0.002289656516
1442	0.002289339188
1443	0.002288625179
1444	0.002288122036
1445	0.002287580877
1446	0.002286787833
1447	0.00228614061
1448	0.002285660741
1449	0.002284074334
1450	0.002283132152
1451	0.002282320319
1452	0.002281864857
1453	0.002281442868
1454	0.002281165695
1455	0.002280726503
1456	0.002280241205
1457	0.002280207682
1458	0.002279492145
1459	0.002278983339
1460	0.002278345202
1461	0.002277627545
1462	0.002277592084
1463	0.00227755917
1464	0.002276144817
1465	0.002275725248
1466	0.002275222476
1467	0.002274306438
1468	0.002273782845
1469	0.002272755584
1470	0.00227250272
1471	0.00227201363
1472	0.002271558973
1473	0.002271524048
1474	0.002270925595
1475	0.002270890701
1476	0.002270538534
1477	0.002270145546
1478	0.002269130602
1479	0.002268898709
1480	0.002267902752
1481	0.002267868212
1482	0.002267388464
1483	0.002266703551
1484	0.002266016914
1485	0.002265052982
1486	0.002264570852
1487	0.002264273025
1488	0.002262909992
1489	0.002262609922
1490	0.00226209383
1491	0.002261398429
1492	0.002260476742
1493	0.002259728266
1494	0.002258934133
1495	0.002258425653
1496	0.002257981687
1497	0.002257540037
